盛岡市,03201,#ba0000,157441,176967,196036,216223,229114,235469,235434,286478,288843,287192,298348,297631,289731,0,0,0,0,0,0,0,1,0,0,1,0,0
宮古市,03202,#ba6000,55385,56575,59063,61912,62478,61654,58503,56389,54638,60250,59430,56676,50369,0,0,0,0,0,0,0,0,0,1,1,0,0
大船渡市,03203,#ad9100,35946,38347,38804,39632,40023,39300,37853,37264,36570,43331,40737,38058,34728,0,0,0,0,0,0,0,0,0,1,0,0,0
水沢市,03204,#a4ba00,44187,45985,48267,52266,55226,57257,58189,60026,60990,60239,124746,,,0,0,0,0,0,0,0,0,0,0,2,,
花巻市,03205,#5aba00,62385,62710,63753,65826,68873,69886,70514,71950,72995,72407,101438,97702,93193,0,0,0,0,0,0,0,0,0,0,1,0,0
北上市,03206,#02a10c,42979,43687,44919,48759,53647,56741,58779,87969,91501,94321,93138,93511,93045,0,0,0,0,0,0,0,1,0,0,0,0,0
久慈市,03207,#00b075,37714,38374,37533,38122,39013,39136,38743,37524,36796,36009,36872,35642,33043,0,0,0,0,0,0,0,0,0,0,1,0,0
遠野市,03208,#009eb0,36923,35432,33464,31583,31056,30274,28946,28172,27681,31402,29331,28062,25366,0,0,0,0,0,0,0,0,0,1,0,0,0
一関市,03209,#0050bf,57585,57238,55830,59122,60214,60941,61967,63477,63510,125818,118578,121583,111932,0,0,0,0,0,0,0,0,0,1,0,1,0
陸前高田市,03210,#1300bf,31839,31040,30308,29439,29356,28404,27242,26129,25676,24709,23300,19758,18262,0,0,0,0,0,0,0,0,0,0,0,0,0
釜石市,03211,#6900bf,87511,82104,72923,68981,65250,60007,52484,49447,46521,42987,39574,36802,32078,0,0,0,0,0,0,0,0,0,0,0,0,0
江刺市,03212,#bf00bf,47363,42666,38176,36336,35738,35023,34434,34117,33687,32544,124746,,,0,0,0,0,0,0,0,0,0,0,2,,
二戸市,03213,#c2006b,,,,30048,30333,30513,28858,28018,27678,26496,29702,27611,25513,,,,1,0,0,0,0,0,0,1,0,0
八幡平市,03214,#ad3131,,,,,,,,,,31079,28680,26355,24023,,,,,,,,,,1,0,0,0
奥州市,03215,#ad6f31,,,,,,,,,,,124746,119422,112937,,,,,,,,,,,1,0,0
滝沢市,03216,#948b2b,,,,,,,,,,,,55463,55579,,,,,,,,,,,,0,0
