宇都宮市,09201,#ba0000,239007,265696,301231,344420,377746,405375,426795,435357,443808,457673,511739,518594,518757,0,0,0,0,0,0,0,0,0,0,1,0,0
前橋市,10201,#ba6000,181937,198745,233632,250241,265169,277319,286261,284788,284155,318584,340291,336154,332149,0,0,1,0,0,0,0,0,0,1,1,0,0
高崎市,10202,#ad9100,142152,173887,193072,211348,221429,231766,236461,238133,239904,245100,371302,370884,372973,0,1,0,0,0,0,0,0,0,0,1,0,0
さいたま市,11100,#a4ba00,,,,,,,,,,1176314,1222434,1263979,1324025,,,,,,,,,,1,0,0,0
川越市,11201,#5aba00,107523,127155,171038,225465,259314,285437,304854,323353,330766,333795,342670,350745,354571,0,0,0,0,0,0,0,0,0,0,0,0,0
川口市,11203,#02a10c,170066,249112,305886,345538,379360,403015,438680,448854,460027,480079,500598,578112,594274,0,1,0,0,0,0,0,0,0,0,0,1,0
浦和市,11204,#00b075,168757,221337,269397,331145,358185,377235,418271,453300,484845,1176314,,,,0,1,0,0,0,0,0,0,0,2,,,
大宮市,11205,#009eb0,169996,215646,268777,327698,354084,373022,403776,433755,456271,1176314,,,,0,0,0,0,0,0,0,0,0,2,,,
所沢市,11208,#0050bf,65903,89346,136611,196870,236476,275168,303040,320406,330100,336100,341924,340386,342464,0,0,0,0,0,0,0,0,0,0,0,0,0
越谷市,11222,#1300bf,49585,76571,139368,195917,223241,253479,285259,298253,308307,315792,326313,337498,341621,0,0,0,0,0,0,0,0,0,0,0,0,0
千葉市,12201,#6900bf,241615,332188,482133,659356,746430,788930,829455,856878,887164,924319,961749,971882,974951,0,1,1,0,0,0,0,0,0,0,0,0,0
市川市,12203,#bf00bf,157301,207988,261055,319291,364244,397822,436596,440555,448642,466608,473919,481732,496676,0,0,0,0,0,0,0,0,0,0,0,0,0
船橋市,12204,#c2006b,135038,223989,325426,423101,479439,506966,533270,540817,550074,569835,609040,622890,642907,0,0,0,0,0,0,0,0,0,0,0,0,0
松戸市,12207,#ad3131,86372,160001,253591,344558,400863,427473,456210,461503,464841,472579,484457,483480,498232,0,0,0,0,0,0,0,0,0,0,0,0,0
柏市,12217,#ad6f31,63745,109237,150635,203065,239198,273128,305058,317750,327851,380963,404012,413954,426468,0,0,0,0,0,0,0,0,0,1,0,0,0
特別区部,13100,#948b2b,8310027,8893094,8840942,8646520,8351893,8354615,8163573,7967614,8134688,8489653,8945695,9272740,9733276,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市,13201,#65942b,158443,207753,253527,322580,387178,426654,466347,503363,536046,560012,580053,577513,579355,0,1,0,0,0,0,0,0,0,0,0,0,0
町田市,13209,#2b942b,71269,115918,202801,255305,295405,321188,349050,360525,377494,405534,426987,432348,431079,0,0,0,0,0,0,0,0,0,0,0,0,0
横浜市,14100,#26855a,1375710,1788915,2238264,2621771,2773674,2992926,3220331,3307136,3426651,3579628,3688773,3724844,3777491,0,0,0,0,0,0,0,0,0,0,0,0,0
横須賀市,14201,#2f9696,287309,317411,347576,389557,421107,427116,433358,432193,428645,426178,418325,406586,388078,0,0,0,0,0,0,0,0,0,0,0,0,0
川崎市,14202,#2f6696,632975,854866,973486,1014951,1040802,1088624,1173603,1202820,1249905,1327011,1425512,1475213,1538262,0,0,0,0,0,0,0,0,0,0,0,0,0
藤沢市,14205,#2f3296,124601,175183,228978,265975,300248,328387,350330,368651,379185,396014,409657,423894,436905,0,0,0,0,0,0,0,0,0,0,0,0,0
相模原市,14209,#5f2f96,101655,163381,278326,377398,439300,482778,531542,570597,605561,628698,717544,720780,725493,0,0,0,0,0,0,0,0,0,0,1,0,0
