金沢市,17201,#ba0000,298972,335828,361379,395263,417684,430481,442868,453975,456438,454607,462361,465699,463254,0,1,0,0,0,0,0,0,0,0,0,0,0
七尾市,17202,#ba6000,50121,48715,47855,49493,50394,50582,50103,49719,47351,61871,57900,55325,50300,0,0,0,0,0,0,0,0,0,1,0,0,0
小松市,17203,#ad9100,89085,91163,95684,100273,104329,106041,106075,107965,108622,109084,108433,106919,106216,0,0,0,0,0,0,0,0,0,0,0,0,0
輪島市,17204,#a4ba00,38754,35798,33652,33234,32662,31843,30164,28229,26381,25301,29858,27216,24608,0,0,0,0,0,0,0,0,0,0,1,0,0
珠洲市,17205,#5aba00,35827,32122,29224,28238,27351,25860,23471,21580,19852,18050,16300,14625,12929,0,0,0,0,0,0,0,0,0,0,0,0,0
加賀市,17206,#02a10c,54548,54860,56514,61599,65282,68630,69196,69394,68368,74982,71887,67186,63220,0,0,0,0,0,0,0,0,0,1,0,0,0
羽咋市,17207,#00b075,29556,29090,28530,28726,28784,28789,27517,26502,25541,24517,23032,21729,20407,0,0,0,0,0,0,0,0,0,0,0,0,0
松任市,17208,#009eb0,,,,36170,43766,52585,58142,62990,65370,109450,,,,,,,0,0,0,0,0,0,2,,,
かほく市,17209,#0050bf,,,,,,,,,,34847,34651,34219,34889,,,,,,,,,,1,0,0,0
白山市,17210,#1300bf,,,,,,,,,,109450,110459,109287,110408,,,,,,,,,,1,0,0,0
能美市,17211,#6900bf,,,,,,,,,,47207,48680,48881,48523,,,,,,,,,,1,0,0,0
野々市市,17212,#bf00bf,,,,,,,,,,,,55099,57238,,,,,,,,,,,,0,0
