さいたま市,11100,#ba0000,,,,,,,,,,1176314,1222434,1263979,1324025,,,,,,,,,,1,0,0,0
川越市,11201,#ba6000,107523,127155,171038,225465,259314,285437,304854,323353,330766,333795,342670,350745,354571,0,0,0,0,0,0,0,0,0,0,0,0,0
熊谷市,11202,#ad9100,98168,109575,120841,131485,136806,143496,152124,156429,156216,191107,203180,198742,194415,0,0,0,0,0,0,0,0,0,1,1,0,0
川口市,11203,#a4ba00,170066,249112,305886,345538,379360,403015,438680,448854,460027,480079,500598,578112,594274,0,1,0,0,0,0,0,0,0,0,0,1,0
浦和市,11204,#5aba00,168757,221337,269397,331145,358185,377235,418271,453300,484845,1176314,,,,0,1,0,0,0,0,0,0,0,2,,,
大宮市,11205,#02a10c,169996,215646,268777,327698,354084,373022,403776,433755,456271,1176314,,,,0,0,0,0,0,0,0,0,0,2,,,
行田市,11206,#00b075,54746,56152,60135,66069,73205,79359,83181,86170,86308,84720,85786,82113,78617,0,0,0,0,0,0,0,0,0,0,1,0,0
秩父市,11207,#009eb0,59796,60330,60867,61798,61285,61013,60915,60799,59790,70563,66955,63555,59674,0,0,0,0,0,0,0,0,0,1,0,0,0
所沢市,11208,#0050bf,65903,89346,136611,196870,236476,275168,303040,320406,330100,336100,341924,340386,342464,0,0,0,0,0,0,0,0,0,0,0,0,0
飯能市,11209,#1300bf,44153,47825,52066,55926,61179,66550,73214,80535,83210,84860,83549,80715,80361,0,0,0,0,0,0,0,0,0,1,0,0,0
加須市,11210,#6900bf,41756,41547,42149,45183,47589,50537,56401,66821,68445,67662,115002,112229,111623,0,0,0,0,0,0,0,0,0,0,1,0,0
本庄市,11211,#bf00bf,39444,43032,47116,51090,53531,56495,59098,60806,61461,60807,81889,77881,78569,0,0,0,0,0,0,0,0,0,0,1,0,0
東松山市,11212,#c2006b,38267,42706,50383,57684,63889,70426,84394,93342,92929,91302,90099,91437,91791,0,0,0,0,0,0,0,0,0,0,0,0,0
岩槻市,11213,#ad3131,35169,41946,56449,83825,94696,100903,106462,109546,109247,1176314,,,,0,0,0,0,0,0,0,0,0,2,,,
春日部市,11214,#ad6f31,34280,42460,84919,121639,155555,171890,188823,200121,203375,238506,237171,232709,229792,0,0,0,0,0,0,0,0,0,1,0,0,0
狭山市,11215,#948b2b,32785,40183,60886,98548,124029,144366,157309,162240,161460,158074,155727,152405,148699,0,0,0,0,0,0,0,0,0,0,0,0,0
羽生市,11216,#65942b,42900,43884,45001,46505,48488,51504,53764,56035,57499,56693,56204,54874,52862,0,0,0,0,0,0,0,0,0,0,0,0,0
鴻巣市,11217,#2b942b,31868,36526,41990,51632,57085,60565,72435,80354,84100,119594,119639,118072,116828,0,0,0,0,0,0,0,0,0,1,0,0,0
深谷市,11218,#26855a,51024,53067,60609,75748,82237,89121,94017,100285,103534,103529,144618,143811,141268,0,0,0,1,0,0,0,0,0,0,1,0,0
上尾市,11219,#2f9696,38889,54776,110792,146358,166243,178587,194947,206090,212947,220232,223926,225196,226940,0,0,0,0,0,0,0,0,0,0,0,0,0
与野市,11220,#2f6696,40840,51746,62802,71044,72326,71597,79060,81944,82937,1176314,,,,0,0,0,0,0,0,0,0,0,2,,,
草加市,11221,#2f3296,38533,80707,123269,167177,186618,194205,206132,217930,225018,236316,243855,247034,248304,0,0,0,0,0,0,0,0,0,0,0,0,0
越谷市,11222,#5f2f96,49585,76571,139368,195917,223241,253479,285259,298253,308307,315792,326313,337498,341621,0,0,0,0,0,0,0,0,0,0,0,0,0
蕨市,11223,#8d2f96,50952,69715,77225,76311,70876,70408,73620,72021,71063,70010,71502,72260,74283,0,0,0,0,0,0,0,0,0,0,0,0,0
戸田市,11224,#962f61,,,69511,77137,78435,76960,87599,97571,108039,116696,123079,136150,140899,,,0,0,0,0,0,0,0,0,0,0,0
入間市,11225,#7d4242,,,65369,83997,104034,118603,137585,144402,147909,148576,149872,148390,145651,,,1,0,0,0,0,0,0,0,0,0,0
鳩ケ谷市,11226,#7d6342,,,51377,56693,55950,55424,56440,55764,54518,58355,60908,578112,,,,0,0,0,0,0,0,0,0,0,2,
朝霞市,11227,#7d7a42,,,67938,81755,90088,94431,103617,110789,119712,124393,129691,136299,141083,,,0,0,0,0,0,0,0,0,0,0,0
志木市,11228,#5c7d42,,,,43548,50925,58935,63491,64430,65076,67448,69611,72676,75346,,,,0,0,0,0,0,0,0,0,0,0
和光市,11229,#386941,,,,46505,49713,55212,56890,62588,70170,76688,80745,80826,83989,,,,0,0,0,0,0,0,0,0,0,0
新座市,11230,#3d7567,,,,108990,119309,129287,138919,144726,149511,153305,158777,162122,166017,,,,0,0,0,0,0,0,0,0,0,0
桶川市,11231,#3d6b75,,,,48034,55747,61499,69029,73084,73967,73677,74711,73936,74748,,,,0,0,0,0,0,0,0,0,0,0
久喜市,11232,#3d4875,,,,45797,54410,58636,66852,72630,72654,72522,154310,152311,150582,,,,0,0,0,0,0,0,0,1,0,0
北本市,11233,#443d75,,,,46632,50888,58114,63929,69929,69524,70126,68888,67409,65201,,,,0,0,0,0,0,0,0,0,0,0
八潮市,11234,#5f3d75,,,,56127,62734,67635,72473,75322,74954,75507,82977,86717,93363,,,,0,0,0,0,0,0,0,0,0,0
富士見市,11235,#753d75,,,,70391,79591,85697,94864,96972,103247,104748,106736,108102,111859,,,,0,0,0,0,0,0,0,0,0,0
上福岡市,11236,#753d53,,,,58332,57929,57638,58761,56786,54630,101960,,,,,,,0,0,0,0,0,0,2,,,
三郷市,11237,#634747,,,,79355,98223,107964,128376,133600,131047,128278,131415,136521,142145,,,,0,0,0,0,0,0,0,0,0,0
蓮田市,11238,#635b47,,,,39043,45594,53991,59706,63920,64386,63474,63309,62380,61499,,,,0,0,0,0,0,0,0,0,0,0
坂戸市,11239,#596347,,,,,77335,87586,95740,98221,97381,98964,101700,101679,100275,,,,,0,0,0,0,0,0,0,0,0
幸手市,11240,#476348,,,,,,,54342,58172,56413,54006,54012,52524,50066,,,,,,,0,0,0,0,0,0,0
鶴ヶ島市,11241,#47635d,,,,,,,,66208,67638,69783,69990,70255,70117,,,,,,,,0,0,0,0,0,0
日高市,11242,#475463,,,,,,,,54884,53758,53619,57473,56520,54571,,,,,,,,0,0,0,0,0,0
吉川市,11243,#484763,,,,,,,,,56673,60284,65298,69738,71979,,,,,,,,,0,0,0,0,0
ふじみ野市,11245,#594763,,,,,,,,,,101960,105695,110970,113597,,,,,,,,,,1,0,0,0
白岡市,11246,#634763,,,,,,,,,,,,51535,52214,,,,,,,,,,,,0,0
