甲府市,19201,#ba0000,160963,172457,182669,193879,199262,202405,200626,201124,196154,194244,198992,193125,189591,0,0,0,0,0,0,0,0,0,0,1,0,0
富士吉田市,19202,#ba6000,42607,45384,50046,51976,53569,54796,54804,54691,54090,52572,50619,49003,46530,0,0,0,0,0,0,0,0,0,0,0,0,0
塩山市,19203,#ad9100,29592,27499,26723,26829,26685,26712,26551,27117,26126,25227,33927,,,0,0,0,0,0,0,0,0,0,0,2,,
都留市,19204,#a4ba00,29262,30320,31188,32607,32901,33158,33903,35398,35513,35017,33588,32002,31016,0,0,0,0,0,0,0,0,0,0,0,0,0
山梨市,19205,#5aba00,30792,29023,28653,30019,30493,31072,31100,31825,32505,38686,36832,35141,33435,0,0,0,0,0,0,0,0,0,1,0,0,0
大月市,19206,#02a10c,39783,39018,36858,36766,35404,34914,34941,35199,33124,30879,28120,25419,22512,0,0,0,0,0,0,0,0,0,0,0,0,0
韮崎市,19207,#00b075,30244,27728,27267,27334,27343,28175,29766,32097,32707,33801,32477,30680,29067,0,0,0,0,0,0,0,0,0,0,0,0,0
南アルプス市,19208,#009eb0,,,,,,,,,,72055,72635,70828,69459,,,,,,,,,,1,0,0,0
北杜市,19209,#0050bf,,,,,,,,,,42169,46968,45111,44053,,,,,,,,,,1,1,0,0
甲斐市,19210,#1300bf,,,,,,,,,,74062,73807,74386,75313,,,,,,,,,,1,0,0,0
笛吹市,19211,#6900bf,,,,,,,,,,71190,70529,69559,66947,,,,,,,,,,1,1,0,0
上野原市,19212,#bf00bf,,,,,,,,,,28986,27114,24805,22669,,,,,,,,,,1,0,0,0
甲州市,19213,#c2006b,,,,,,,,,,,33927,31671,29237,,,,,,,,,,,1,0,0
中央市,19214,#ad3131,,,,,,,,,,,31322,31124,31216,,,,,,,,,,,1,0,0
