大分市,44201,#ba0000,124807,226417,260584,320237,360478,390096,408501,426979,436470,462317,474094,478146,475614,0,1,0,0,0,0,0,0,0,1,0,0,0
別府市,44202,#ba6000,107734,118938,123786,133894,136485,134775,130334,128255,126523,126959,125385,122138,115321,0,0,0,0,0,0,0,0,0,0,0,0,0
中津市,44203,#ad9100,61667,58371,57461,59111,63941,66260,66388,67115,67083,84368,84312,83965,82863,0,0,0,0,0,0,0,0,0,1,0,0,0
日田市,44204,#a4ba00,68437,66787,64866,63969,65358,65730,64695,63849,62507,74165,70940,66523,62657,0,0,0,0,0,0,0,0,0,1,0,0,0
佐伯市,44205,#5aba00,51369,51145,50698,52863,54306,54708,52323,51376,50120,80297,76951,72211,66851,0,0,0,0,0,0,0,0,0,1,0,0,0
臼杵市,44206,#02a10c,45421,42731,39890,39163,39754,39719,37871,36614,35786,43352,41469,38748,36158,0,0,0,0,0,0,0,0,0,1,0,0,0
津久見市,44207,#00b075,37164,36870,33988,31922,30454,28836,26797,24848,23164,21456,19917,17969,16100,0,0,0,0,0,0,0,0,0,0,0,0,0
竹田市,44208,#009eb0,34911,30866,27128,24203,22767,21954,20164,18746,17489,26534,24423,22332,20332,0,0,0,0,0,0,0,0,0,1,0,0,0
鶴崎市,44208a,#0050bf,27755,226417,,,,,,,,,,,,0,2,,,,,,,,,,,
豊後高田市,44209,#1300bf,28280,25138,22866,21611,21041,20525,20086,19131,18506,25114,23906,22853,22112,0,0,0,0,0,0,0,0,0,1,0,0,0
杵築市,44210,#6900bf,27753,25249,23370,22303,21994,22138,21936,22112,22746,33567,32083,30185,27999,0,0,0,0,0,0,0,0,0,1,0,0,0
宇佐市,44211,#bf00bf,,,51942,50677,51578,52217,50829,50032,49312,60809,59008,56258,52771,,,1,0,0,0,0,0,0,1,0,0,0
豊後大野市,44212,#c2006b,,,,,,,,,,41548,39452,36584,33695,,,,,,,,,,1,0,0,0
由布市,44213,#ad3131,,,,,,,,,,35386,34702,34262,32772,,,,,,,,,,1,0,0,0
国東市,44214,#ad6f31,,,,,,,,,,,32002,28647,26232,,,,,,,,,,,1,0,0
