新潟市,15201,#ba0000,314528,356302,383919,423188,457785,475630,486097,494769,501431,785134,811901,810157,789275,0,1,0,0,0,0,0,0,0,1,1,0,0
長岡市,15202,#ba6000,148254,154752,162262,171742,180259,183756,185938,190470,193414,236344,282674,275133,266936,0,0,0,0,0,0,0,0,0,1,1,0,0
高田市,15203,#ad9100,73238,73668,75053,123418,,,,,,,,,,0,0,0,2,,,,,,,,,
三条市,15204,#a4ba00,71594,74080,77814,81806,85275,86325,85823,85691,84447,104749,102292,99192,94642,0,0,0,0,0,0,0,0,0,1,0,0,0
柏崎市,15205,#5aba00,74139,71465,73569,80351,83499,86020,88309,91229,88418,94648,91451,86833,81526,0,0,1,1,0,0,0,0,0,1,0,0,0
新発田市,15206,#02a10c,73886,73992,74459,74025,76209,77219,78170,80498,80734,104634,101202,98611,94927,0,0,0,0,0,0,0,0,0,1,0,0,0
新津市,15207,#00b075,56110,56594,57089,58970,62282,63846,63999,65569,65860,785134,,,,0,0,0,0,0,0,0,0,0,2,,,
小千谷市,15208,#009eb0,49445,47376,44581,44375,44963,44204,43437,42494,41641,39956,38600,36498,34096,0,0,0,0,0,0,0,0,0,0,0,0,0
加茂市,15209,#0050bf,39292,38937,37890,37085,36705,35959,34863,33800,33085,31482,29762,27852,25441,0,0,0,0,0,0,0,0,0,0,0,0,0
十日町市,15210,#1300bf,42223,49576,49619,50211,49555,48005,46278,44728,43002,62058,58911,54917,49820,0,1,0,0,0,0,0,0,0,1,0,0,0
見附市,15211,#6900bf,40443,40968,41057,40954,41833,42546,43116,43760,43526,42668,41862,40608,39237,0,0,0,0,0,0,0,0,0,0,0,0,0
村上市,15212,#bf00bf,32878,32651,32549,32939,33540,33325,32171,31938,31758,30685,66427,62442,57418,0,0,0,0,0,0,0,0,0,0,1,0,0
燕市,15213,#c2006b,37547,40134,42427,43265,44236,44651,43891,43589,43480,43255,81876,79784,77201,0,0,0,0,0,0,0,0,0,0,1,0,0
直江津市,15214,#ad3131,43304,45650,45357,123418,,,,,,,,,,0,0,0,2,,,,,,,,,
栃尾市,15215,#ad6f31,37681,36013,34431,32324,30694,29692,27809,26390,24704,23168,282674,,,0,0,0,0,0,0,0,0,0,0,2,,
糸魚川市,15216,#948b2b,41910,39332,38395,36646,36080,35797,34047,32931,32003,49844,47702,44162,40765,0,0,0,0,0,0,0,0,0,1,0,0,0
新井市,15217,#65942b,34351,32334,29970,28986,28575,28501,28325,28118,27882,37831,,,,0,0,0,0,0,0,0,0,0,2,,,
妙高市,15217a,#2b942b,,,,,,,,,,37831,35457,33199,30383,,,,,,,,,,1,0,0,0
五泉市,15218,#26855a,36941,38113,39010,39376,39936,40261,39375,39115,38306,37282,54550,51404,47625,0,0,0,0,0,0,0,0,0,0,1,0,0
両津市,15219,#2f9696,28892,26494,23483,22110,21248,20412,19432,18430,17394,67386,,,,0,0,0,0,0,0,0,0,0,2,,,
白根市,15220,#2f6696,35658,33887,32611,32049,33092,34235,35801,38653,40012,785134,,,,0,0,0,0,0,0,0,0,0,2,,,
豊栄市,15221,#2f3296,,,,37777,42097,44534,45962,48067,48997,785134,,,,,,,0,0,0,0,0,0,2,,,
上越市,15222,#5f2f96,,,,123418,127842,130659,130116,132205,134751,208082,203899,196987,188047,,,,1,0,0,0,0,0,1,0,0,0
阿賀野市,15223,#8d2f96,,,,,,,,,,47043,45560,43415,40696,,,,,,,,,,1,0,0,0
佐渡市,15224,#962f61,,,,,,,,,,67386,62727,57255,51492,,,,,,,,,,1,0,0,0
魚沼市,15225,#7d4242,,,,,,,,,,43555,40361,37352,34483,,,,,,,,,,1,0,0,0
南魚沼市,15226,#7d6342,,,,,,,,,,63329,61624,58568,54851,,,,,,,,,,1,0,0,0
胎内市,15227,#7d7a42,,,,,,,,,,32813,31424,30198,28509,,,,,,,,,,1,0,0,0
