熊本市,43201,#ba0000,373922,407052,440020,488166,525662,555719,579306,650341,662012,669603,734474,740822,738865,0,0,0,1,0,0,0,1,0,0,1,0,0
八代市,43202,#ba6000,100566,102511,101866,103691,108194,108790,108135,107709,106141,136886,132266,127472,123067,0,1,0,0,0,0,0,0,0,1,0,0,0
人吉市,43203,#ad9100,47259,44831,42196,41118,42236,42292,40173,39373,38814,37583,35611,33880,31108,0,0,0,0,0,0,0,0,0,0,0,0,0
荒尾市,43204,#a4ba00,64394,60618,55452,58296,61485,62570,59507,57389,56905,55960,55321,53407,50832,0,0,0,0,0,0,0,0,0,0,0,0,0
水俣市,43205,#5aba00,48342,45577,38109,36782,37150,36520,34594,32842,31147,29120,26978,25411,23557,0,0,0,0,0,0,0,0,0,0,0,0,0
玉名市,43206,#02a10c,47736,45296,42681,42837,44714,46115,45284,45341,45648,45341,69541,66782,64292,0,0,0,0,0,0,0,0,0,0,1,0,0
本渡市,43207,#00b075,41893,39790,39315,40432,42460,42641,41216,41153,41090,39944,89065,,,0,0,0,0,0,0,0,0,0,0,2,,
山鹿市,43208,#009eb0,36244,32670,31625,31708,32837,33647,33441,33559,32944,57726,55391,52264,49025,0,0,0,0,0,0,0,0,0,1,0,0,0
牛深市,43209,#0050bf,34700,30995,26355,24250,24003,23065,21443,20097,18284,16609,89065,,,0,0,0,0,0,0,0,0,0,0,2,,
菊池市,43210,#1300bf,34363,31909,29541,28258,28460,28518,28166,27987,27342,51862,50194,48167,46416,0,0,0,0,0,0,0,0,0,1,0,0,0
宇土市,43211,#6900bf,33057,31829,31327,31564,32954,33575,33390,35010,37255,38023,37727,37026,36122,0,0,0,0,0,0,0,0,0,0,0,0,0
上天草市,43212,#bf00bf,,,,,,,,,,32502,29902,27006,24563,,,,,,,,,,1,0,0,0
宇城市,43213,#c2006b,,,,,,,,,,63089,61878,59756,57032,,,,,,,,,,1,0,0,0
阿蘇市,43214,#ad3131,,,,,,,,,,29636,28444,27018,24930,,,,,,,,,,1,0,0,0
天草市,43215,#ad6f31,,,,,,,,,,,89065,82739,75783,,,,,,,,,,,1,0,0
合志市,43216,#948b2b,,,,,,,,,,,55002,58370,61772,,,,,,,,,,,1,0,0
