神戸市,28100,#ba0000,1113977,1216666,1288937,1360605,1367390,1410834,1477410,1423792,1493398,1525393,1544200,1537272,1525152,0,0,0,0,0,0,0,0,0,0,0,0,0
姫路市,28201,#ba6000,328689,367807,408353,436086,446256,452917,454360,470986,478309,482304,536270,535664,530495,0,0,1,0,0,0,0,0,0,0,1,0,0
尼崎市,28202,#ad9100,405955,500990,553696,545783,523650,509115,498999,488586,466187,462647,453748,452563,459593,0,0,0,0,0,0,0,0,0,0,0,0,0
明石市,28203,#a4ba00,129780,159299,206525,234905,254869,263363,270722,287606,293117,291027,290959,293409,303601,0,0,0,0,0,0,0,0,0,0,0,0,0
西宮市,28204,#5aba00,262608,336873,377043,400622,410329,421267,426909,390389,438105,465337,482640,487850,485587,0,0,0,0,0,0,0,0,0,0,0,0,0
洲本市,28205,#02a10c,48497,46313,44499,44137,44131,44563,43817,42373,41158,38929,47254,44258,41236,0,0,0,0,0,0,0,0,0,0,1,0,0
芦屋市,28206,#00b075,57050,63195,70938,76211,81745,87127,87524,75032,83834,90590,93238,95350,93922,0,0,0,0,0,0,0,0,0,0,0,0,0
伊丹市,28207,#009eb0,86455,121380,153763,171978,178228,182731,186134,188431,192159,192250,196127,196883,198138,0,0,0,0,0,0,0,0,0,0,0,0,0
相生市,28208,#0050bf,36521,38921,40657,42008,41498,39868,36871,36103,34320,32475,31158,30129,28355,0,0,0,0,0,0,0,0,0,0,0,0,0
豊岡市,28209,#1300bf,42569,43259,44094,46210,47458,47712,47244,47742,47308,89208,85592,82250,77489,0,0,0,0,0,0,0,0,0,1,0,0,0
加古川市,28210,#6900bf,89539,101841,127112,169293,212233,227311,239803,260567,266170,267100,266937,267435,260878,0,0,0,0,1,0,0,0,0,0,0,0,0
龍野市,28211,#bf00bf,34966,35340,36105,39646,40941,41157,40843,40607,40550,81561,,,,0,0,0,0,0,0,0,0,0,2,,,
赤穂市,28212,#c2006b,40741,44698,45942,49583,51046,52374,51131,51426,52077,51794,50523,48567,45892,0,1,0,0,0,0,0,0,0,0,0,0,0
西脇市,28213,#ad3131,42238,40157,37934,38108,38303,38770,38230,38257,37768,43953,42802,40866,38673,0,0,0,0,0,0,0,0,0,1,0,0,0
宝塚市,28214,#ad6f31,66491,91486,127179,162624,183628,194273,201862,202544,213037,219862,225700,224903,226432,0,0,0,0,0,0,0,0,0,0,0,0,0
三木市,28215,#948b2b,38264,38542,41245,55731,70201,74527,76501,78653,76682,75087,81009,77178,75294,0,0,0,0,0,0,0,0,0,0,1,0,0
高砂市,28216,#65942b,53565,61000,68900,77080,85463,91434,93273,97632,96020,94813,93901,91030,87722,0,0,0,0,0,0,0,0,0,0,0,0,0
川西市,28217,#2b942b,41916,61282,87127,115773,129834,136376,141253,144539,153762,157668,156423,156375,152321,0,0,0,0,0,0,0,0,0,0,0,0,0
小野市,28218,#26855a,36343,36695,37623,40576,43574,45686,46007,48214,49432,49761,49680,48580,47562,0,0,0,0,0,0,0,0,0,0,0,0,0
三田市,28219,#2f9696,32528,32265,33090,35261,36529,40716,64560,96279,111737,113572,114216,112691,109238,0,0,0,0,0,0,0,0,0,0,0,0,0
加西市,28220,#2f6696,,,48354,50161,51051,52107,51784,51706,51104,49396,47993,44313,42700,,,1,0,0,0,0,0,0,0,0,0,0
篠山市,28221,#2f3296,,,,,,,,,46325,45245,43263,41490,39611,,,,,,,,,1,0,0,0,-1
丹波篠山市,28221a,#5f2f96,,,,,,,,,,,,,39611,,,,,,,,,,,,,0
養父市,28222,#8d2f96,,,,,,,,,,28306,26501,24288,22129,,,,,,,,,,1,0,0,0
丹波市,28223,#962f61,,,,,,,,,,70810,67757,64660,61471,,,,,,,,,,1,0,0,0
南あわじ市,28224,#7d4242,,,,,,,,,,52283,49834,46912,44137,,,,,,,,,,1,0,0,0
朝来市,28225,#7d6342,,,,,,,,,,34791,32814,30805,28989,,,,,,,,,,1,0,0,0
淡路市,28226,#7d7a42,,,,,,,,,,49078,46459,43977,41967,,,,,,,,,,1,0,0,0
宍粟市,28227,#5c7d42,,,,,,,,,,43302,40938,37773,34819,,,,,,,,,,1,0,0,0
加東市,28228,#386941,,,,,,,,,,,40181,40310,40645,,,,,,,,,,,1,0,0
たつの市,28229,#3d7567,,,,,,,,,,81561,80518,77419,74316,,,,,,,,,,1,0,0,0
