鳥取市,31201,#ba0000,104833,108860,113151,122312,131060,137060,142467,146330,150439,201740,197449,193717,188465,0,1,0,0,0,0,0,0,0,1,0,0,0
米子市,31202,#ba6000,94808,99484,109096,118332,127374,131792,131453,134762,138756,149584,148271,149313,147317,0,0,1,0,0,0,0,0,0,1,0,0,0
松江市,32201,#ad9100,106476,110534,118005,127440,135568,140005,142956,147416,152616,196603,194258,206230,203616,0,0,0,0,0,0,0,0,0,1,0,1,0
出雲市,32203,#a4ba00,69219,68765,69078,71568,77303,80749,82679,84854,87330,146307,143796,171938,172775,0,0,0,0,0,0,0,0,0,1,0,1,0
岡山市,33201,#5aba00,260773,291825,375106,513471,545765,572479,593730,615757,626642,674746,709584,719474,724691,0,0,1,1,0,0,0,0,0,1,1,0,0
倉敷市,33202,#02a10c,125097,144461,339799,392755,403785,413632,414693,422836,430291,469377,475513,477118,474592,0,0,1,1,0,0,0,0,0,1,0,0,0
津山市,33203,#00b075,78549,76007,76368,79907,83136,86837,89400,91170,90156,110569,106788,103746,99937,0,0,0,0,0,0,0,0,0,1,0,0,0
広島市,34201,#009eb0,431336,504245,541998,852611,899399,1044118,1085705,1108888,1126239,1154391,1173843,1194034,1200754,0,0,0,1,0,1,0,0,0,1,0,0,0
呉市,34202,#0050bf,210032,225013,235193,242655,234549,226488,216723,209485,203159,251003,239973,228552,214592,0,0,0,0,0,0,0,0,0,1,0,0,0
三原市,34204,#1300bf,80395,82175,82621,83679,84450,85975,85518,83769,82081,104196,100509,96194,90573,0,0,0,0,0,0,0,0,0,1,0,0,0
尾道市,34205,#6900bf,91003,90740,101363,102951,102056,100640,97103,93756,92586,114486,145202,138626,131170,0,0,1,0,0,0,0,0,0,1,1,0,0
福山市,34207,#bf00bf,140603,170158,255086,329714,346030,360261,365612,374517,378789,418509,461357,464811,460930,0,1,1,1,0,0,0,0,0,1,1,0,0
東広島市,34212,#c2006b,,,,66236,75807,84717,94209,113939,123423,184430,190135,192907,196608,,,,1,0,0,0,0,0,1,0,0,0
廿日市市,34213,#ad3131,,,,,,,63441,71227,73587,87144,114038,114906,114173,,,,,,,0,0,0,1,1,0,0
下関市,35201,#ad6f31,246941,254376,258425,266593,268957,269169,262635,259795,252389,290693,280947,268517,255051,0,0,0,0,0,0,0,0,0,1,0,0,0
宇部市,35202,#948b2b,166632,158986,152935,161969,168958,174855,175053,175116,174416,178955,173772,169429,162570,0,0,0,0,0,0,0,0,0,1,0,0,0
山口市,35203,#65942b,87695,98977,101041,106099,114744,124213,129461,135579,140447,191677,196628,197422,193966,0,1,0,0,0,0,0,0,0,1,1,0,0
徳山市,35205,#2b942b,77246,84687,98520,106967,111469,112638,110900,108671,104672,152387,,,,0,0,1,0,0,0,0,0,0,2,,,
防府市,35206,#26855a,94513,94342,97009,105540,111468,118067,117634,118803,117724,116818,116611,115942,113979,0,0,0,0,0,0,0,0,0,0,0,0,0
岩国市,35208,#2f9696,100346,105931,106116,111069,112525,111833,109530,107386,105762,103507,143857,136757,129125,0,0,0,0,0,0,0,0,0,0,1,0,0
周南市,35215,#2f6696,,,,,,,,,,152387,149487,144842,137540,,,,,,,,,,1,0,0,0
