那覇市,47201,#ba0000,223047,257177,276380,295006,295778,303674,304836,301890,301032,312393,315954,319435,317625,0,0,0,0,0,0,0,0,0,0,0,0,0
石川市,47202,#ba6000,16523,15958,15761,17422,18533,20120,20733,21808,21992,113535,,,,0,0,0,0,0,0,0,0,0,2,,,
具志川市,47203,#ad9100,,,37292,42133,46635,51351,54018,57169,61061,113535,,,,,,0,0,0,0,0,0,0,2,,,
コザ市,47204,#a4ba00,46695,55923,58658,91347,,,,,,,,,,0,0,0,2,,,,,,,,,
宜野湾市,47205,#5aba00,,34573,39390,53835,62549,69206,75905,82862,86744,89769,91928,96243,100125,,0,0,0,0,0,0,0,0,0,0,0,0
平良市,47206,#02a10c,32506,32591,29721,29301,32924,33406,32599,33095,33701,53493,,,,0,0,0,0,0,0,0,0,0,2,,,
石垣市,47207,#00b075,25943,41315,36554,34657,38819,41177,41245,41777,43302,45183,46922,47564,47637,0,1,0,0,0,0,0,0,0,0,0,0,0
浦添市,47208,#009eb0,,,41768,59289,70282,81611,89994,96002,102734,106049,110351,114232,115690,,,0,0,0,0,0,0,0,0,0,0,0
名護市,47209,#0050bf,,,39799,45210,45991,49038,51154,53955,56606,59463,60231,61674,63554,,,1,0,0,0,0,0,0,0,0,0,0
糸満市,47210,#1300bf,,,,39363,42239,45921,49636,53496,54974,55816,57320,58547,61007,,,,0,0,0,0,0,0,0,0,0,0
沖縄市,47211,#6900bf,,,,91347,94851,101210,105845,115336,119686,126400,130249,139279,142752,,,,1,0,0,0,0,0,0,0,0,0
豊見城市,47212,#bf00bf,,,,,,,,,,52516,57261,61119,64612,,,,,,,,,,0,0,0,0
うるま市,47213,#c2006b,,,,,,,,,,113535,116979,118898,125303,,,,,,,,,,1,0,0,0
宮古島市,47214,#ad3131,,,,,,,,,,53493,52039,51186,52931,,,,,,,,,,1,0,0,0
南城市,47215,#ad6f31,,,,,,,,,,,39758,42016,44043,,,,,,,,,,,1,0,0
