札幌市,01201,#ba0000,523839,794908,1010123,1240613,1401757,1542979,1671742,1757025,1822368,1880863,1913545,1952356,1973395,0,1,1,0,0,0,0,0,0,0,0,0,0
仙台市,04201,#ba6000,425272,480925,545065,615473,664868,700254,918398,971297,1008130,1025098,1045986,1082159,1096704,0,0,0,0,0,0,1,0,0,0,0,0,0
宇都宮市,09201,#ad9100,239007,265696,301231,344420,377746,405375,426795,435357,443808,457673,511739,518594,518757,0,0,0,0,0,0,0,0,0,0,1,0,0
さいたま市,11100,#a4ba00,,,,,,,,,,1176314,1222434,1263979,1324025,,,,,,,,,,1,0,0,0
川口市,11203,#5aba00,170066,249112,305886,345538,379360,403015,438680,448854,460027,480079,500598,578112,594274,0,1,0,0,0,0,0,0,0,0,0,1,0
千葉市,12201,#02a10c,241615,332188,482133,659356,746430,788930,829455,856878,887164,924319,961749,971882,974951,0,1,1,0,0,0,0,0,0,0,0,0,0
船橋市,12204,#00b075,135038,223989,325426,423101,479439,506966,533270,540817,550074,569835,609040,622890,642907,0,0,0,0,0,0,0,0,0,0,0,0,0
特別区部,13100,#009eb0,8310027,8893094,8840942,8646520,8351893,8354615,8163573,7967614,8134688,8489653,8945695,9272740,9733276,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市,13201,#0050bf,158443,207753,253527,322580,387178,426654,466347,503363,536046,560012,580053,577513,579355,0,1,0,0,0,0,0,0,0,0,0,0,0
横浜市,14100,#1300bf,1375710,1788915,2238264,2621771,2773674,2992926,3220331,3307136,3426651,3579628,3688773,3724844,3777491,0,0,0,0,0,0,0,0,0,0,0,0,0
川崎市,14202,#6900bf,632975,854866,973486,1014951,1040802,1088624,1173603,1202820,1249905,1327011,1425512,1475213,1538262,0,0,0,0,0,0,0,0,0,0,0,0,0
相模原市,14209,#bf00bf,101655,163381,278326,377398,439300,482778,531542,570597,605561,628698,717544,720780,725493,0,0,0,0,0,0,0,0,0,0,1,0,0
新潟市,15201,#c2006b,314528,356302,383919,423188,457785,475630,486097,494769,501431,785134,811901,810157,789275,0,1,0,0,0,0,0,0,0,1,1,0,0
静岡市,22201,#ad3131,328819,367705,416378,446952,458341,468362,472196,474092,469695,700886,716197,704989,693389,0,0,1,0,0,0,0,0,0,1,1,0,0
浜松市,22202,#ad6f31,333009,392632,432221,468884,490824,514118,534620,561606,582095,804032,800866,797980,790718,0,1,0,0,0,0,0,1,0,1,0,0,0
名古屋市,23100,#948b2b,1591935,1935430,2036053,2079740,2087902,2116381,2154793,2152184,2171557,2215062,2263894,2295638,2332176,0,1,0,0,0,0,0,0,0,0,0,0,0
京都市,26100,#65942b,1284818,1365007,1419165,1461059,1473065,1479218,1461103,1463822,1467785,1474811,1474015,1475183,1463723,0,0,0,0,0,0,0,0,0,1,0,0,0
大阪市,27100,#2b942b,3011563,3156222,2980487,2778987,2648180,2636249,2623801,2602421,2598774,2628811,2665314,2691185,2752412,0,0,0,0,0,0,0,0,0,0,0,0,0
堺市,27201,#26855a,339863,466412,594367,750688,810106,818271,807765,802993,792018,830966,841966,839310,826161,0,1,0,0,0,0,0,0,0,1,0,0,0
東大阪市,27227,#2f9696,,,500173,524750,521558,522805,518319,517232,515094,513821,509533,502784,493940,,,1,0,0,0,0,0,0,0,0,0,0
神戸市,28100,#2f6696,1113977,1216666,1288937,1360605,1367390,1410834,1477410,1423792,1493398,1525393,1544200,1537272,1525152,0,0,0,0,0,0,0,0,0,0,0,0,0
姫路市,28201,#2f3296,328689,367807,408353,436086,446256,452917,454360,470986,478309,482304,536270,535664,530495,0,0,1,0,0,0,0,0,0,0,1,0,0
尼崎市,28202,#5f2f96,405955,500990,553696,545783,523650,509115,498999,488586,466187,462647,453748,452563,459593,0,0,0,0,0,0,0,0,0,0,0,0,0
岡山市,33201,#8d2f96,260773,291825,375106,513471,545765,572479,593730,615757,626642,674746,709584,719474,724691,0,0,1,1,0,0,0,0,0,1,1,0,0
広島市,34201,#962f61,431336,504245,541998,852611,899399,1044118,1085705,1108888,1126239,1154391,1173843,1194034,1200754,0,0,0,1,0,1,0,0,0,1,0,0,0
松山市,38201,#7d4242,238604,282651,322902,367323,401703,426658,443322,460968,473379,514937,517231,514865,511192,0,1,1,0,0,0,0,0,0,1,0,0,0
北九州市,40100,#7d6342,,1042388,1042321,1058058,1065078,1056402,1026455,1019598,1011471,993525,976846,961286,939029,,1,0,0,0,0,0,0,0,0,0,0,0
福岡市,40201,#7d7a42,647122,749808,853270,1002201,1088588,1160440,1237062,1284795,1341470,1401279,1463743,1538681,1612392,0,1,0,1,0,0,0,0,0,0,0,0,0
熊本市,43201,#5c7d42,373922,407052,440020,488166,525662,555719,579306,650341,662012,669603,734474,740822,738865,0,0,0,1,0,0,0,1,0,0,1,0,0
鹿児島市,46201,#386941,296003,328446,403340,456827,505360,530502,536752,546282,552098,604367,605846,599814,593128,0,0,1,0,0,0,0,0,0,1,0,0,0
