仙台市,04201,#ba0000,425272,480925,545065,615473,664868,700254,918398,971297,1008130,1025098,1045986,1082159,1096704,0,0,0,0,0,0,1,0,0,0,0,0,0
石巻市,04202,#ba6000,83947,89284,106681,115085,120699,122674,121976,121208,119818,167324,160826,147214,140151,0,0,1,0,0,0,0,0,0,1,0,0,0
塩竈市,04203,#ad9100,55325,58363,58772,59235,61040,61825,62025,63566,61547,59357,56490,54187,52203,0,0,0,0,0,0,0,0,0,0,0,0,0
古川市,04204,#a4ba00,53953,52853,52518,54356,57060,60718,64230,69180,72897,75154,135147,,,0,0,0,0,0,0,0,0,0,0,2,,
気仙沼市,04205,#5aba00,57016,59884,63265,66616,68551,68137,65578,62999,61452,58320,73489,64988,61147,0,0,0,0,0,0,0,0,0,0,1,0,0
白石市,04206,#02a10c,43911,41928,40886,40862,41275,42262,42030,41852,40793,39492,37422,35272,32758,0,0,0,0,0,0,0,0,0,0,0,0,0
名取市,04207,#00b075,33026,34205,40845,46730,49715,50897,53732,61993,67216,68662,73134,76668,78718,0,0,0,0,0,0,0,0,0,0,0,0,0
角田市,04208,#009eb0,34497,31973,31170,32228,33731,35119,35431,35316,34354,33199,31336,30180,27976,0,0,0,0,0,0,0,0,0,0,0,0,0
多賀城市,04209,#0050bf,,,,44862,50785,54436,58456,60625,61457,62745,63060,62096,62827,,,,0,0,0,0,0,0,0,0,0,0
泉市,04210,#1300bf,,,,70087,98016,124216,918398,,,,,,,,,,0,0,0,2,,,,,,
岩沼市,04211,#6900bf,,,,32573,34910,36519,38091,40072,41407,43921,44187,44678,44068,,,,0,0,0,0,0,0,0,0,0,0
登米市,04212,#bf00bf,,,,,,,,,,89316,83969,81959,76037,,,,,,,,,,1,0,0,0
栗原市,04213,#c2006b,,,,,,,,,,80248,74932,69906,64637,,,,,,,,,,1,0,0,0
東松島市,04214,#ad3131,,,,,,,,,,43235,42903,39503,39098,,,,,,,,,,1,0,0,0
大崎市,04215,#ad6f31,,,,,,,,,,,135147,133391,127330,,,,,,,,,,,1,0,0
富谷市,04216,#948b2b,,,,,,,,,,,,,51651,,,,,,,,,,,,,0
