大阪市,27100,#ba0000,3011563,3156222,2980487,2778987,2648180,2636249,2623801,2602421,2598774,2628811,2665314,2691185,0,0,0,0,0,0,0,0,0,0,0,0
堺市,27201,#ba6000,339863,466412,594367,750688,810106,818271,807765,802993,792018,830966,841966,839310,0,1,0,0,0,0,0,0,0,1,0,0
岸和田市,27202,#ad9100,120265,143710,162022,174952,180317,185731,188563,194818,200104,201000,199234,194911,0,0,0,0,0,0,0,0,0,0,0,0
豊中市,27203,#a4ba00,199065,291936,368498,398384,403174,413213,409837,398908,391726,386623,389341,395479,0,0,0,0,0,0,0,0,0,0,0,0
布施市,27203a,#5aba00,212754,271704,500173,,,,,,,,,,0,0,2,,,,,,,,,
池田市,27204,#02a10c,59688,82478,94333,100268,101121,101683,104218,104293,101516,101616,104229,103069,0,0,0,0,0,0,0,0,0,0,0,0
吹田市,27205,#00b075,116765,196779,259619,300956,332418,348948,345206,342760,347929,353885,355798,374468,0,0,0,0,0,0,0,0,0,0,0,0
泉大津市,27206,#009eb0,42304,53312,59437,66250,67474,67755,67035,68842,75091,77673,77548,75897,0,0,0,0,0,0,0,0,0,0,0,0
高槻市,27207,#0050bf,79043,130735,231129,330570,340720,348784,359867,362270,357438,351826,357359,351829,0,0,0,0,0,0,0,0,0,0,0,0
貝塚市,27208,#1300bf,61067,69365,73366,79506,81162,79591,79234,84653,88523,90314,90519,88694,0,0,0,0,0,0,0,0,0,0,0,0
守口市,27209,#6900bf,102295,138856,184466,178383,165630,159400,157372,157306,152298,147465,146697,143042,0,0,0,0,0,0,0,0,0,0,0,0
枚方市,27210,#bf00bf,80312,127520,217369,297618,353358,382257,390788,400144,402563,404044,407978,404152,0,0,0,0,0,0,0,0,0,0,0,0
茨木市,27211,#c2006b,71859,115136,163903,210286,234062,250463,254078,258233,260648,267961,274822,280033,0,0,0,0,0,0,0,0,0,0,0,0
八尾市,27212,#ad3131,122832,170248,227778,261639,272706,276394,277568,276664,274777,273487,271460,268800,0,0,0,0,0,0,0,0,0,0,0,0
泉佐野市,27213,#ad6f31,56827,66521,77000,86139,90684,91563,88866,92583,96064,98889,100801,100966,0,0,0,0,0,0,0,0,0,0,0,0
富田林市,27214,#948b2b,36261,47985,75754,91393,97495,102619,110447,121690,126558,123837,119576,113984,0,0,0,0,0,0,0,0,0,0,0,0
寝屋川市,27215,#65942b,45633,113576,206961,254311,255859,258228,256524,258443,250806,241816,238204,237518,0,1,0,0,0,0,0,0,0,0,0,0
河内長野市,27216,#2b942b,34399,40109,51994,66936,78572,91313,108767,117082,121008,117239,112490,106987,0,0,0,0,0,0,0,0,0,0,0,0
枚岡市,27216a,#26855a,50115,79524,500173,,,,,,,,,,0,0,2,,,,,,,,,
河内市,27216b,#2f9696,55132,91853,500173,,,,,,,,,,0,0,2,,,,,,,,,
松原市,27217,#2f6696,47037,71406,111562,132662,135849,136455,135919,134457,132562,127276,124594,120750,0,0,0,0,0,0,0,0,0,0,0,0
大東市,27218,#2f3296,35354,57107,93136,110829,116635,122441,126460,128838,128917,126504,127534,123217,0,0,0,0,0,0,0,0,0,0,0,0
和泉市,27219,#5f2f96,70701,84771,95987,118237,124322,137641,146127,157300,172974,177856,184988,186109,0,0,0,0,0,0,0,0,0,0,0,0
箕面市,27220,#8d2f96,34249,43851,57414,79621,104112,114770,122120,127542,124898,127135,129895,133411,0,0,0,0,0,0,0,0,0,0,0,0
柏原市,27221,#962f61,35645,44972,53104,63586,69836,73252,76819,80303,79227,77034,74773,71112,0,0,0,0,0,0,0,0,0,0,0,0
羽曳野市,27222,#7d4242,36982,50333,77134,94160,103181,111394,115049,117735,119246,118695,117681,112683,0,0,0,0,0,0,0,0,0,0,0,0
門真市,27223,#7d6342,,95209,141041,143238,138902,140590,142297,140506,135648,131706,130282,123576,,0,0,0,0,0,0,0,0,0,0,0
摂津市,27224,#7d7a42,,,59758,76704,80684,86332,87453,87330,85065,85009,83720,85007,,,0,0,0,0,0,0,0,0,0,0
高石市,27225,#5c7d42,,,61442,66824,66815,66974,65086,64295,62260,61127,59572,56529,,,0,0,0,0,0,0,0,0,0,0
藤井寺市,27226,#386941,,,50414,59515,63726,65252,65922,66988,66806,65780,66165,65438,,,0,0,0,0,0,0,0,0,0,0
東大阪市,27227,#3d7567,,,500173,524750,521558,522805,518319,517232,515094,513821,509533,502784,,,1,0,0,0,0,0,0,0,0,0
泉南市,27228,#3d6b75,,,38206,46741,53324,60059,60065,61688,64152,64683,64403,62438,,,0,0,0,0,0,0,0,0,0,0
四條畷市,27229,#3d4875,,,37893,52368,50582,50352,50035,53763,55136,57342,57554,56075,,,0,0,0,0,0,0,0,0,0,0
交野市,27230,#443d75,,,,52732,61425,64205,65308,72404,76919,77644,77686,76435,,,,0,0,0,0,0,0,0,0,0
大阪狭山市,27231,#5f3d75,,,,,,,54319,57647,56996,58208,58227,57792,,,,,,,0,0,0,0,0,0
阪南市,27232,#753d75,,,,,,,,55625,58193,57616,56646,54276,,,,,,,,0,0,0,0,0
