札幌市,01201,#ba0000,523839,794908,1010123,1240613,1401757,1542979,1671742,1757025,1822368,1880863,1913545,1952356,0,1,1,0,0,0,0,0,0,0,0,0
函館市,01202,#ba6000,243012,243418,241663,307453,320154,319194,307249,298881,287637,294264,279127,265979,0,0,1,1,0,0,0,0,0,1,0,0
小樽市,01203,#ad9100,198511,196771,191856,184406,180728,172486,163211,157022,150687,142161,131928,121924,0,0,0,0,0,0,0,0,0,0,0,0
旭川市,01204,#a4ba00,188309,245246,288492,320526,352619,363631,359071,360568,359536,355004,347095,339605,0,1,1,1,0,0,0,0,0,0,0,0
室蘭市,01205,#5aba00,145679,161252,162059,158715,150199,136208,117855,109766,103278,98372,94535,88564,0,0,0,0,0,0,0,0,0,0,0,0
釧路市,01206,#02a10c,150624,174105,191948,206840,214694,214541,205639,199323,191739,181516,181169,174742,0,0,0,0,0,0,0,0,0,0,1,0
帯広市,01207,#00b075,100915,117253,131568,141774,153861,162932,167384,171715,173030,170580,168057,169327,0,0,0,0,0,0,0,0,0,0,0,0
北見市,01208,#009eb0,66932,74841,82727,91519,102915,107281,107247,110452,112040,110715,125689,121226,0,0,0,0,0,0,0,0,0,0,1,0
夕張市,01209,#0050bf,107972,85141,69871,50131,41715,31665,20969,17116,14791,13001,10922,8843,0,0,0,0,0,0,0,0,0,0,0,0
岩見沢市,01210,#1300bf,60650,65508,68712,72305,78311,81664,80417,85125,85029,83202,90145,84499,0,0,0,0,0,0,0,0,0,0,1,0
網走市,01211,#6900bf,44052,44195,43904,43825,44777,44283,44416,44176,43395,42045,40998,39077,0,0,0,0,0,0,0,0,0,0,0,0
留萌市,01212,#bf00bf,35818,40231,38691,36882,36626,35542,32429,30060,28325,26826,24457,22221,0,0,0,0,0,0,0,0,0,0,0,0
苫小牧市,01213,#c2006b,62384,81812,101573,132477,151967,158061,160118,169328,172086,172758,173320,172737,0,0,0,0,0,0,0,0,0,0,0,0
稚内市,01214,#ad3131,51113,51539,54493,55464,53471,51854,48232,45754,43774,41592,39595,36380,0,0,0,0,0,0,0,0,0,0,0,0
美唄市,01215,#ad6f31,87345,63051,47369,38416,38552,37414,35176,33434,31183,29083,26034,23035,0,0,0,0,0,0,0,0,0,0,0,0
芦別市,01216,#948b2b,67137,52123,42730,36520,32946,30017,25078,22931,21026,18899,16628,14676,0,0,0,0,0,0,0,0,0,0,0,0
江別市,01217,#65942b,37396,44510,63762,77624,86349,90328,97201,115495,123877,125601,123722,120636,0,0,0,0,0,0,0,0,0,0,0,0
赤平市,01218,#2b942b,54635,46646,34904,26363,25467,22645,19409,17351,15753,14401,12637,11105,0,0,0,0,0,0,0,0,0,0,0,0
紋別市,01219,#26855a,40281,40389,35110,32825,33860,32163,31078,30137,28476,26632,24750,23109,0,0,0,0,0,0,0,0,0,0,0,0
士別市,01220,#2f9696,38951,36502,33044,30028,28970,27719,25754,24293,23065,23411,21787,19914,0,0,0,0,0,0,0,0,0,1,0,0
名寄市,01221,#2f6696,35859,36106,35035,35145,35032,34079,30776,28749,27760,26590,30591,29048,0,0,0,0,0,0,0,0,0,0,1,0
三笠市,01222,#2f3296,56196,48184,40553,25749,23319,21511,17049,15116,13561,11927,10221,9076,0,0,0,0,0,0,0,0,0,0,0,0
根室市,01223,#5f2f96,42740,45149,45381,45817,42880,40675,36912,34934,33150,31202,29201,26917,0,0,0,0,0,0,0,0,0,0,0,0
千歳市,01224,#8d2f96,44522,51243,56118,61031,66788,73610,78946,84866,88897,91437,93604,95648,0,0,0,0,0,0,0,0,0,0,0,0
滝川市,01225,#962f61,35093,40719,43535,50090,51192,52004,49591,48425,46861,45562,43170,41192,0,0,0,1,0,0,0,0,0,0,0,0
砂川市,01226,#7d4242,31750,30205,27184,26023,25355,24829,23152,21722,21072,20068,19056,17694,0,0,0,0,0,0,0,0,0,0,0,0
歌志内市,01227,#7d6342,38002,27744,19334,11778,10178,9612,8279,6867,5941,5221,4387,3585,0,0,0,0,0,0,0,0,0,0,0,0
深川市,01228,#7d7a42,,34783,38373,36000,35376,33833,30671,28770,27579,25838,23709,21909,,1,1,0,0,0,0,0,0,0,0,0
富良野市,01229,#5c7d42,,,30876,29155,28499,27876,26665,26046,26112,25076,24259,22936,,,1,0,0,0,0,0,0,0,0,0
登別市,01230,#386941,,,46526,50885,56503,58370,55571,56892,54761,53135,51526,49625,,,0,0,0,0,0,0,0,0,0,0
恵庭市,01231,#3d7567,,,,39884,42911,48305,55615,62351,65239,67614,69384,69702,,,,0,0,0,0,0,0,0,0,0
伊達市,01233,#3d6b75,,,,33335,34705,34824,34507,34431,35042,35223,36278,34995,,,,0,0,0,0,0,0,0,1,0
北広島市,01234,#3d4875,,,,,,,,,57731,60677,60353,59064,,,,,,,,,0,0,0,0
石狩市,01235,#443d75,,,,,,,,,54567,60104,59449,57436,,,,,,,,,0,1,0,0
北斗市,01236,#5f3d75,,,,,,,,,,,48032,46390,,,,,,,,,,,1,0
