宇都宮市,09201,#ba0000,239007,265696,301231,344420,377746,405375,426795,435357,443808,457673,511739,518594,518757,0,0,0,0,0,0,0,0,0,0,1,0,0
足利市,09202,#ba6000,110972,150259,156004,162359,165756,167656,167686,165828,163140,159756,154530,149452,144746,0,1,0,0,0,0,0,0,0,0,0,0,0
栃木市,09203,#ad9100,73436,74671,78345,83189,85592,86290,86216,85137,83855,82340,139262,159211,155549,0,0,0,0,0,0,0,0,0,0,1,1,0
佐野市,09204,#a4ba00,68461,68931,71573,75844,78351,80753,83484,84069,83414,123926,121249,118919,116228,0,0,0,0,0,0,0,0,0,1,0,0,0
鹿沼市,09205,#5aba00,77927,77240,77746,81799,85159,88078,90043,93053,94128,94009,102348,98374,94033,0,0,0,0,0,0,0,0,0,0,1,0,0
日光市,09206,#02a10c,33348,32031,28502,26279,23885,21705,20128,18874,17428,16379,90066,83386,77661,0,0,0,0,0,0,0,0,0,0,1,0,0
今市市,09207,#00b075,42476,42751,43201,46760,50423,53113,56008,60811,62476,62047,90066,,,0,0,0,0,0,0,0,0,0,0,2,,
小山市,09208,#009eb0,34973,90632,105346,120264,127226,134242,142262,150115,155198,160150,164454,166760,166666,0,1,0,0,0,0,0,0,0,0,0,0,0
真岡市,09209,#0050bf,39440,38117,40008,47345,52764,57261,61748,63340,64648,66362,82289,79539,78190,0,0,0,0,0,0,0,0,0,0,1,0,0
大田原市,09210,#1300bf,42111,41026,40698,42332,46662,49542,52547,53683,56557,79023,77729,75457,72087,0,0,0,0,0,0,0,0,0,1,0,0,0
矢板市,09211,#6900bf,29085,28312,30063,31132,32747,34582,35603,36650,36466,35685,35343,33354,31165,0,0,0,0,0,0,0,0,0,0,0,0,0
黒磯市,09212,#bf00bf,,,,42349,46574,49742,52344,56275,58783,115032,,,,,,,0,0,0,0,0,0,2,,,
那須塩原市,09213,#c2006b,,,,,,,,,,115032,117812,117146,115210,,,,,,,,,,1,0,0,0
さくら市,09214,#ad3131,,,,,,,,,,41383,44768,44901,44513,,,,,,,,,,1,0,0,0
那須烏山市,09215,#ad6f31,,,,,,,,,,31152,29206,27047,24875,,,,,,,,,,1,0,0,0
下野市,09216,#948b2b,,,,,,,,,,,59483,59431,59507,,,,,,,,,,,1,0,0
